"Title","ID","Created Date","Updated Date","Owner","Name","Business Directory (Item)","Category","Description","Website","Phone","Email","Business Owner","Address","Verified","Business Directory (All)","(Resources)","(Restaurants & Bars)","(Hair, Beauty & Wellness)","(Mental Health)","(Work & Event Spaces)","(Art, Photography & Planning)","(Music & Culture)","(Online Goods & Products)","(Online Clothing & Accessories)","(Sports & Entertainment)","(Legal & Consulting)","(Automotive)","(Cleaning & Maintenance)","(Health & Life Care, Education)","(Shopping)","(Catering, Snacks & Drinks)","Commerce","Is this a Black Owned Business?","Select an option","Tags","Publish Date","Unpublish Date","Status"
,"b8d6facc-1a0a-457f-b009-27e808743541",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Select Beauty Supply","/business-directory/select-beauty-supply","[""Hair, Beauty & Grooming""]","Beauty supply store with African American hair and beauty products.
","https://bit.ly/3w5Aj4B",4144458105,"selectbeauty50@gmail.com",,"5623 W Lisbon Ave, Milwaukee, Wisconsin, USA
","3/13/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"b9072a35-b49b-449a-a6bf-05ecc54b506b",2023-12-12T07:06:01Z,2026-01-26T23:16:44Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Kyric's Lemonade","/business-directory/kyric's-lemonade","[""Food & Drink""]","Flavored Lemonade (Pink, Blue, Orange, Regular And Pineapple)","https://bit.ly/3kZJjp6",,"NA","Kyric Burt ","1617 W North Ave Milwaukee, WI 53205","10/1/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"b9129f64-a851-4c5f-9478-80f36bc866fa",2023-12-12T07:06:01Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Linking All Women","/business-directory/linking-all-women","[""Music, Entertainment & Culture""]","Linking All Women is a News and Media company that covers issues of interests and world affairs that speaks to every woman no matter the demographic or background.","https://bit.ly/3rLHnEk",,"info@linkingallwomen.com","KrysSpeaks","NA","2/11/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"b92a35bb-3c56-4c70-8d24-9afd0e9d400c",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Shauna Hyler- Hail Stylist & Makeup Artist","/business-directory/shauna-hyler--hail-stylist-%26-makeup-artist","[""Hair, Beauty & Grooming""]","Professional hair stylist providing cut, color, and styling services at Eve + Co Salon and on location. Bridal services offered as well.

","https://bit.ly/3ffLUal",4142411892,,,,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"ba0f1f22-00e2-42a0-b42f-15e38a8850b2",2023-12-12T07:06:01Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Levor","/business-directory/levor","[""Retail & Shopping""]","Organic and vegan hairline products, for men and women.","https://bit.ly/3hpuGdn",,"NA","Loren Nelson","NA","11/15/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"ba684623-9013-4097-9c49-e186147a24e2",2023-12-12T07:06:00Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","H & F Visions ","/business-directory/h-%26-f-visions-","[""Professional & Businesses Services""]","H&F Visions is an All-Inclusive ATM service and provider. The company was founded by two student entrepreneurs, looking to partner and help companies implement currency solutions.","https://bit.ly/3kwIlPA",2245651809,"hfvision1@gmail.com","Derick Harris & Andrew Francis","NA","8/26/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bac01160-7e48-489e-9c06-7c6d4652c516",2023-12-12T07:06:00Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Grant Images Photography","/business-directory/grant-images-photography","[""Arts, Media & Creative Services""]","Family owned photography business.","https://bit.ly/3yc2NLF",2622648794,"grantimages77@gmail.com","DeAndre & Amber","NA","2/13/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bb04c566-4fb5-495b-b64f-49d0df285668",2023-12-12T07:06:01Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Nikki's Boutique","/business-directory/nikki's-boutique","[""Retail & Shopping""]","Nikki’s Boutique is a modern upscale boutique that carries women’s clothing. Available by appointment only.
","https://bit.ly/2Rgh7lK",4144439500,"nikkisboutique8@gmail.com","Shenika Nashe Burt","7219 W North Ave, Wauwatosa, Wisconsin, USA
","12/14/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bb3192c6-202d-4f52-8f79-b20025fd1be4",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Rock Steady Barber Shop","/business-directory/rock-steady-barber-shop","[""Hair, Beauty & Grooming""]","Long standing barbershop.","https://bit.ly/3yNbVXf",4142647144,"NA","Aaron Blathers","1743 N DR Martin Luther King Jr Dr, Milwaukee, WI 53212","8/14/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bbdb1b91-fe71-4704-919f-6e1a10e96e83",2023-12-12T07:06:03Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Whitetail MKE","/business-directory/whitetail-mke","[""Food & Drink""]","We are a neighborhood bar that prides itself on promoting a high end experience with a diverse crowd.","https://bit.ly/3IxEagW",4148100390,"events@whitetailmke.com","Edward DeShazer","1110 N Doctor M.L.K. Jr Dr, Milwaukee, WI","1/25/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bc43dcec-9c8d-45df-b7ec-c804085747fb",2023-12-12T07:06:02Z,2026-01-26T23:10:37Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","SoChic Travel Agency","/business-directory/sochic-travel-agency","[""Automotive & Travel""]","Home-based travel agency.","https://bit.ly/3K9ylal",4145546896,"sochictravel@gmail.com","Mercedes Blackmon","NA","3/1/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bc94630e-fe04-4735-8d4d-940234a9f837",2026-01-26T20:22:50Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Mattress by appointment Sussex Wi","/business-directory/mattress-by-appointment-sussex-wi","[""Retail & Shopping""]","At Mattress By Appointment Sussex, we're excited to bring you high-quality mattresses at prices you won't believe. By operating on an appointment-only basis and keeping our overhead low, we can pass significant savings on to you","Www.mattressbyappointment.com",414865391,"Mbasussex252719@gmail.com","Thurmal & Angie Hadley","N64W22622 Main Street Sussex Wi",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bd0ed769-30e1-40d6-ade1-d59044bfbc42",2023-12-12T07:06:00Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Instant Karma Apparel ","/business-directory/instant-karma-apparel-","[""Retail & Shopping""]","Branded clothing, where each design tells a story in which you are the main character.","https://bit.ly/3fnzRYS",4142532394,"instantkarmaapparel@gmail.com",,"NA","11/2/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bd6e0421-ae2a-4501-8c1d-c8934ef49834",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Pitts Mortuary","/business-directory/pitts-mortuary","[""Education, Youth & Family Services""]",,,4144476000,,,"2031 W Capitol Dr",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/","TRUE",,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bd94c583-3e90-4f50-a259-d5bd522fffde",2023-12-12T07:05:59Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Blue Skies Landscaping","/business-directory/blue-skies-landscaping","[""Home, Cleaning & Maintenance""]","Full range of services including installation and maintenance of landscapes, green infrastructure, and gardens and fruit trees, for residential, municipal and commercial properties.","https://bit.ly/3eNmt13",4142642326,"info@walnutway.org",,"NA","10/23/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bdb776a8-7e28-4512-b734-ca1465d7e263",2026-01-26T20:22:50Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Edit Genie","/business-directory/edit-genie","[""Arts, Media & Creative Services""]","Edit Genie grants your website wish! We make your mission magical through delivering tailored, professional websites. 

Edit Genie handles everything from domain to delivery in 1 week or less.  All of our website packages (starting at $20/mo) come with multi-page site navigation, custom layout & brand styling, fully formatted written content, mobile-optimized design, and unlimited revisions until launch.","https://clients.editgenie.help/c/packages/",,"contact@editgenie.help","Sarah Sewell","790 N Milwaukee St. Suite 300, Milwaukee WI 53202",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bdff6a02-7b03-4d2d-bf7d-4604fe23ee97",2023-12-12T07:05:59Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","CTRL+ C","/business-directory/ctrl%2B-c","[""Music, Entertainment & Culture""]","CTRL+ C is a community oriented copy + print service company aiming to give a professional voice to trend setting business leaders. Located inside Sherman Phoenix. Also has shredding services.","https://bit.ly/3oeaA7g",4142128686,"ctrlc03@gmail.com",,"3536 W Fond Du Lac Ave","11/15/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"be3ca243-0ddc-4c88-b5c0-7de1aa102bed",2023-12-12T07:06:01Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Northwest Funeral Home","/business-directory/northwest-funeral-home","[""Education, Youth & Family Services""]","Quality funeral and memorial services.","https://bit.ly/3og9IyV",4144626020,,,,,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"be63bba1-177b-4779-9824-39f05541171b",2023-12-12T07:06:00Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","In Time & On Time Transportation","/business-directory/in-time-%26-on-time-transportation","[""Automotive & Travel""]","Transportation service, including sedans, minivans, suvs, 12 & 15 passenger Van's, 8 passenger limousines, 15-20 passenger party bus, etc...","https://bit.ly/3HEQDhT",4147371504,"gregoryreynolds7271@gmail.com","Gregory Reynolds","NA","3/1/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bea4cb88-8ea0-4186-a92d-f2acf7b5f13a",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Sonica Studios","/business-directory/sonica-studios","[""Music, Entertainment & Culture""]","Professional recording studio. Sonica Studios was designed and built from the ground up, offering nothing but the best for my clients. Including professional grade recordings and a chill environment to bring artists creations to life. ","https://bit.ly/3w7Cwwy",,"booking@sonicastudios.org","Ayjante Garry","NA","11/22/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"beab18da-eb5f-4602-b6f9-d988e2242761",2023-12-12T07:05:59Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","B. Martin & Associates LLC - American Family Insurance","/business-directory/b.-martin-%26-associates-llc---american-family-insurance","[""Professional & Businesses Services""]","B. Martin & Associates LLC is a dedicated insurance agency serving our community. We provide industry expertise, deliver quality financial protection through the American Family Insurance enterprise, and offer piece of mind to our customers. As your American Family Insurance agent, I can offer you dependable auto, home, business, and LIFE insurance, as well as other insurance products.","https://bit.ly/33Mj63O",4143321535,"bmartin2@amfam.com","Brittany Martin","5261 N PORT WASHINGTON RD STE 202, GLENDALE, WI 53217-4903","2/12/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"beea3588-5050-423c-ad59-9e982864f2a5",2023-12-12T07:06:00Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Harvest Photo","/business-directory/harvest-photo","[""Arts, Media & Creative Services""]","Harvest Photo focuses on lifestyle and branding photography. This includes headshots, real estate, weddings and special occasions. Life events and representation of life are our specialty.","https://bit.ly/3ct9pPY",6469266047,"harvestlife2020@gmail.com","LaShawnda Jones","PO Box 2103, Milwaukee, WI",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bef10d8c-f0ab-4a81-9395-b13bc847b2d1",2026-01-26T20:22:50Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Neo Soul Productions","/business-directory/neo-soul-productions","[""Arts, Media & Creative Services""]","Neo Soul Productions, founded by Lashondra Scott in 2003, is a creative multi-media production company based in Wauwatosa, WI. At all levels, we are dedicated to innovating the way film and storytelling is made on multi-media platforms.","https://neosoulproductions.com/",4142699339,"Lscott@neosoulproductions.com","Lashondra Scott","12201 W. Burleigh Suite 14",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:28Z,,"PUBLISHED"
,"bf1deb3e-24e3-402a-aae9-79025e9cf5aa",2023-12-12T07:06:02Z,2026-01-26T23:00:39Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Pepperpot","/business-directory/pepperpot","[""Food & Drink""]",,,4146287032,,,"2215 N Doctor M.L.K. Jr Dr",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/","TRUE",,,,2026-01-26T21:33:29Z,,"PUBLISHED"
